quarter,quarter_label,quarter_end_date,geography_type,geography_code,rolling_four_quarter_mean_utilisation,rolling_eight_quarter_mean_utilisation,utilisation_trend_slope,utilisation_volatility,consecutive_quarters_below_national_benchmark,consecutive_quarters_below_remoteness_benchmark,persistent_utilisation_classification,participant_provider_growth_quadrant,payment_provider_growth_quadrant,demand_score,purchasing_score,capacity_score,performance_score,optional_cluster,cluster_diagnostic_note,reliability_flag
2025Q2,2025 Q2,2024-12-31,ndia_service_area,South Metro,0.745,0.746,-0.008,0.012909944487358068,5,5,persistently low,insufficient history,insufficient history,0.31746031746031744,0.30250783699059564,,0.39296875,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q3,2025 Q3,2025-03-31,ndia_service_area,South Metro,0.7424999999999999,0.745,-0.006999999999999933,0.012583057392117921,6,0,persistently low,insufficient history,insufficient history,0.35873015873015873,0.335423197492163,,0.47890625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2025Q4,2025 Q4,2025-06-30,ndia_service_area,South Metro,0.7350000000000001,0.7428571428571429,-0.001999999999999981,0.005773502691896142,7,1,persistently low,insufficient history,insufficient history,0.39365079365079364,0.4012539184952978,,0.39296875,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2026Q1,2026 Q1,2025-09-30,ndia_service_area,South Metro,0.7324999999999999,0.74125,-0.0009999999999999727,0.004999999999999798,8,0,persistently low,insufficient history,insufficient history,0.4365079365079365,0.4200626959247649,,0.39296875,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2024Q2,2024 Q2,2023-12-31,ndia_service_area,South West,,,,,1,1,insufficient history,insufficient history,insufficient history,0.19365079365079366,0.2006269592476489,0.3125,0.32734375,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",insufficient_history
2024Q3,2024 Q3,2024-03-31,ndia_service_area,South West,0.715,,,0.007071067811865481,2,2,stable,insufficient history,insufficient history,0.2253968253968254,0.20532915360501566,,0.2671875,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2024Q4,2024 Q4,2024-06-30,ndia_service_area,South West,0.7133333333333333,,-0.005000000000000055,0.0057735026918962545,3,3,deteriorating,insufficient history,insufficient history,0.2365079365079365,0.22413793103448276,,0.2671875,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2025Q1,2025 Q1,2024-09-30,ndia_service_area,South West,0.705,0.705,-0.011999999999999967,0.017320508075688718,4,4,persistently low,insufficient history,insufficient history,0.2714285714285714,0.22570532915360503,,0.12890625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2025Q2,2025 Q2,2024-12-31,ndia_service_area,South West,0.695,0.7,-0.01199999999999994,0.01732050807568868,5,5,persistently low,insufficient history,insufficient history,0.30952380952380953,0.22884012539184953,,0.12890625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2025Q3,2025 Q3,2025-03-31,ndia_service_area,South West,0.6925000000000001,0.7000000000000001,-0.0030000000000000256,0.014999999999999892,6,6,persistently low,insufficient history,insufficient history,0.353968253968254,0.23824451410658307,,0.20625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2025Q4,2025 Q4,2025-06-30,ndia_service_area,South West,0.6900000000000001,0.7000000000000001,0.007999999999999955,0.01154700538379234,7,7,persistently low,insufficient history,insufficient history,0.37777777777777777,0.2836990595611285,,0.20625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2026Q1,2026 Q1,2025-09-30,ndia_service_area,South West,0.6925,0.69875,0.002999999999999961,0.009574271077563213,8,8,persistently low,insufficient history,insufficient history,0.4111111111111111,0.28213166144200624,,0.16015625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2024Q2,2024 Q2,2023-12-31,ndia_service_area,South Western Sydney,,,,,0,0,insufficient history,insufficient history,insufficient history,0.2634920634920635,0.7633228840125392,0.4875,0.99921875,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",insufficient_history
2024Q3,2024 Q3,2024-03-31,ndia_service_area,South Western Sydney,0.85,,,0.0,0,0,consistently high,insufficient history,insufficient history,0.2904761904761905,0.774294670846395,,0.99921875,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2024Q4,2024 Q4,2024-06-30,ndia_service_area,South Western Sydney,0.8466666666666667,,-0.005000000000000115,0.005773502691896279,0,0,deteriorating,insufficient history,insufficient history,0.319047619047619,0.8009404388714734,,0.9953125,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q1,2025 Q1,2024-09-30,ndia_service_area,South Western Sydney,0.84,0.84,-0.009999999999999986,0.014142135623730975,0,0,deteriorating,insufficient history,insufficient history,0.37936507936507935,0.768025078369906,,0.98046875,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q2,2025 Q2,2024-12-31,ndia_service_area,South Western Sydney,0.8324999999999999,0.836,-0.011000000000000003,0.015000000000000045,0,0,deteriorating,insufficient history,insufficient history,0.43174603174603177,0.7398119122257053,,0.98046875,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q3,2025 Q3,2025-03-31,ndia_service_area,South Western Sydney,0.8274999999999999,0.835,-0.003000000000000023,0.009574271077563468,0,0,consistently high,insufficient history,insufficient history,0.4523809523809524,0.7915360501567398,,0.98984375,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2025Q4,2025 Q4,2025-06-30,ndia_service_area,South Western Sydney,0.825,0.8342857142857143,0.004000000000000056,0.005773502691896436,0,0,consistently high,insufficient history,insufficient history,0.46984126984126984,0.841692789968652,,0.98984375,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2026Q1,2026 Q1,2025-09-30,ndia_service_area,South Western Sydney,0.825,0.8325,-2.811935247793059e-17,0.005773502691896436,0,0,consistently high,insufficient history,insufficient history,0.49047619047619045,0.8620689655172413,,0.98046875,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2024Q2,2024 Q2,2023-12-31,ndia_service_area,Southern Adelaide,,,,,0,1,insufficient history,insufficient history,insufficient history,0.638095238095238,0.7037617554858934,0.0375,0.81640625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",insufficient_history
2024Q3,2024 Q3,2024-03-31,ndia_service_area,Southern Adelaide,0.78,,,0.0,0,2,stable,insufficient history,insufficient history,0.6761904761904762,0.7507836990595611,,0.81640625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2024Q4,2024 Q4,2024-06-30,ndia_service_area,Southern Adelaide,0.7833333333333333,,0.004999999999999993,0.005773502691896279,0,3,stable,insufficient history,insufficient history,0.7031746031746032,0.7978056426332288,,0.89375,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q1,2025 Q1,2024-09-30,ndia_service_area,Southern Adelaide,0.78,0.78,-0.0019999999999999706,0.008164965809277268,0,4,stable,insufficient history,insufficient history,0.7634920634920634,0.7727272727272727,,0.740625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q2,2025 Q2,2024-12-31,ndia_service_area,Southern Adelaide,0.7725,0.774,-0.011000000000000062,0.01707825127659933,0,5,deteriorating,insufficient history,insufficient history,0.8285714285714286,0.7178683385579937,,0.57578125,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q3,2025 Q3,2025-03-31,ndia_service_area,Southern Adelaide,0.765,0.77,-0.013999999999999981,0.01914854215512672,1,6,deteriorating,insufficient history,insufficient history,0.8666666666666667,0.7335423197492164,,0.57578125,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2025Q4,2025 Q4,2025-06-30,ndia_service_area,Southern Adelaide,0.755,0.7671428571428571,-0.005999999999999976,0.009999999999999728,2,7,deteriorating,insufficient history,insufficient history,0.8857142857142857,0.7648902821316614,,0.57578125,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2026Q1,2026 Q1,2025-09-30,ndia_service_area,Southern Adelaide,0.7475,0.76375,-0.0029999999999998617,0.005000000000000023,0,8,stable,insufficient history,insufficient history,0.9095238095238095,0.786833855799373,,0.47890625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2024Q2,2024 Q2,2023-12-31,ndia_service_area,Southern Melbourne,,,,,0,0,insufficient history,insufficient history,insufficient history,0.28888888888888886,0.49686520376175547,0.25,0.95859375,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",insufficient_history
2024Q3,2024 Q3,2024-03-31,ndia_service_area,Southern Melbourne,0.81,,,0.0,0,0,consistently high,insufficient history,insufficient history,0.33174603174603173,0.5141065830721003,,0.95859375,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2024Q4,2024 Q4,2024-06-30,ndia_service_area,Southern Melbourne,0.8066666666666666,,-0.00499999999999992,0.005773502691896279,0,0,consistently high,insufficient history,insufficient history,0.3603174603174603,0.5391849529780565,,0.9375,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q1,2025 Q1,2024-09-30,ndia_service_area,Southern Melbourne,0.8025,0.8025,-0.0069999999999999455,0.00957427107756342,0,0,deteriorating,insufficient history,insufficient history,0.4158730158730159,0.5517241379310345,,0.89375,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q2,2025 Q2,2024-12-31,ndia_service_area,Southern Melbourne,0.795,0.798,-0.00999999999999999,0.012909944487358159,0,0,deteriorating,insufficient history,insufficient history,0.4634920634920635,0.5705329153605015,,0.81640625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q3,2025 Q3,2025-03-31,ndia_service_area,Southern Melbourne,0.79,0.7966666666666667,-0.003999999999999936,0.00816496580927749,0,0,consistently high,insufficient history,insufficient history,0.47619047619047616,0.64576802507837,,0.89375,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2025Q4,2025 Q4,2025-06-30,ndia_service_area,Southern Melbourne,0.7875000000000001,0.7957142857142857,0.0010000000000000206,0.0050000000000004485,0,0,consistently high,insufficient history,insufficient history,0.4936507936507937,0.7053291536050157,,0.89375,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2026Q1,2026 Q1,2025-09-30,ndia_service_area,Southern Melbourne,0.7850000000000001,0.7937500000000001,2.528900667667612e-17,0.005773502691896661,0,0,consistently high,insufficient history,insufficient history,0.5222222222222223,0.7288401253918495,,0.81640625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2024Q2,2024 Q2,2023-12-31,ndia_service_area,Southern NSW,,,,,1,1,insufficient history,insufficient history,insufficient history,0.26825396825396824,0.12225705329153605,0.475,0.32734375,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",insufficient_history
2024Q3,2024 Q3,2024-03-31,ndia_service_area,Southern NSW,0.72,,,0.0,2,2,stable,insufficient history,insufficient history,0.30793650793650795,0.11442006269592477,,0.32734375,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2024Q4,2024 Q4,2024-06-30,ndia_service_area,Southern NSW,0.72,,-2.7905799837696896e-17,0.0,3,3,stable,insufficient history,insufficient history,0.34444444444444444,0.11755485893416928,,0.32734375,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q1,2025 Q1,2024-09-30,ndia_service_area,Southern NSW,0.715,0.715,-0.005999999999999994,0.010000000000000009,4,4,persistently low,insufficient history,insufficient history,0.36984126984126986,0.11912225705329153,,0.20625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q2,2025 Q2,2024-12-31,ndia_service_area,Southern NSW,0.7074999999999999,0.71,-0.010999999999999947,0.014999999999999989,5,5,persistently low,insufficient history,insufficient history,0.40634920634920635,0.10658307210031348,,0.16015625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q3,2025 Q3,2025-03-31,ndia_service_area,Southern NSW,0.7,0.7066666666666667,-0.009999999999999922,0.014142135623730916,6,6,persistently low,insufficient history,insufficient history,0.4380952380952381,0.11285266457680251,,0.16015625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2025Q4,2025 Q4,2025-06-30,ndia_service_area,Southern NSW,0.6950000000000001,0.7057142857142856,-3.0246849456378803e-17,0.005773502691896134,7,7,persistently low,insufficient history,insufficient history,0.4587301587301587,0.15830721003134796,,0.20625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2026Q1,2026 Q1,2025-09-30,ndia_service_area,Southern NSW,0.69,0.7025,-0.0019999999999998986,0.008164965809277112,8,8,persistently low,insufficient history,insufficient history,0.4793650793650794,0.1426332288401254,,0.12890625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2024Q2,2024 Q2,2023-12-31,ndia_service_area,Sydney,,,,,0,1,insufficient history,insufficient history,insufficient history,0.0015873015873015873,0.7272727272727273,0.9625,0.81640625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",insufficient_history
2024Q3,2024 Q3,2024-03-31,ndia_service_area,Sydney,0.775,,,0.007071067811865481,1,2,stable,insufficient history,insufficient history,0.0031746031746031746,0.7774294670846394,,0.740625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2024Q4,2024 Q4,2024-06-30,ndia_service_area,Sydney,0.7766666666666667,,-1.2517020506248578e-16,0.0057735026918962545,0,3,stable,insufficient history,insufficient history,0.004761904761904762,0.8040752351097179,,0.81640625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q1,2025 Q1,2024-09-30,ndia_service_area,Sydney,0.775,0.775,-0.002000000000000017,0.005773502691896263,0,4,stable,insufficient history,insufficient history,0.006349206349206349,0.85423197492163,,0.740625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q2,2025 Q2,2024-12-31,ndia_service_area,Sydney,0.77,0.772,-0.004000000000000055,0.008164965809277256,0,5,stable,insufficient history,insufficient history,0.007936507936507936,0.8322884012539185,,0.66484375,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q3,2025 Q3,2025-03-31,ndia_service_area,Sydney,0.77,0.7716666666666666,-0.0040000000000000304,0.008164965809277256,0,6,stable,insufficient history,insufficient history,0.009523809523809525,0.8573667711598746,,0.740625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2025Q4,2025 Q4,2025-06-30,ndia_service_area,Sydney,0.7675000000000001,0.7714285714285715,0.0010000000000000325,0.00499999999999999,0,7,stable,insufficient history,insufficient history,0.011111111111111112,0.8934169278996865,,0.740625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2026Q1,2026 Q1,2025-09-30,ndia_service_area,Sydney,0.765,0.77,-6.924009910210287e-17,0.005773502691896263,0,0,consistently high,insufficient history,insufficient history,0.012698412698412698,0.896551724137931,,0.66484375,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2024Q2,2024 Q2,2023-12-31,ndia_service_area,TAS North,,,,,1,1,insufficient history,insufficient history,insufficient history,0.4095238095238095,0.7225705329153606,0.225,0.39296875,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",insufficient_history
2024Q3,2024 Q3,2024-03-31,ndia_service_area,TAS North,0.735,,,0.007071067811865481,2,2,stable,insufficient history,insufficient history,0.44126984126984126,0.7586206896551724,,0.47890625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2024Q4,2024 Q4,2024-06-30,ndia_service_area,TAS North,0.7366666666666667,,0.004999999999999994,0.0057735026918962545,3,3,stable,insufficient history,insufficient history,0.4650793650793651,0.8197492163009404,,0.47890625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q1,2025 Q1,2024-09-30,ndia_service_area,TAS North,0.735,0.735,2.2742097527042462e-17,0.005773502691896263,4,4,persistently low,insufficient history,insufficient history,0.5,0.7601880877742947,,0.39296875,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q2,2025 Q2,2024-12-31,ndia_service_area,TAS North,0.7324999999999999,0.732,-0.007000000000000031,0.009574271077563411,5,5,persistently low,insufficient history,insufficient history,0.5317460317460317,0.725705329153605,,0.32734375,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q3,2025 Q3,2025-03-31,ndia_service_area,TAS North,0.7274999999999999,0.73,-0.006999999999999976,0.00957427107756346,6,6,persistently low,insufficient history,insufficient history,0.5682539682539682,0.700626959247649,,0.32734375,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2025Q4,2025 Q4,2025-06-30,ndia_service_area,TAS North,0.7224999999999999,0.7285714285714285,-0.00300000000000002,0.005000000000000213,7,7,persistently low,insufficient history,insufficient history,0.5793650793650794,0.7084639498432602,,0.32734375,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2026Q1,2026 Q1,2025-09-30,ndia_service_area,TAS North,0.7175,0.72625,-0.0029999999999999775,0.005000000000000023,8,8,persistently low,insufficient history,insufficient history,0.6031746031746031,0.7445141065830722,,0.2671875,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2024Q2,2024 Q2,2023-12-31,ndia_service_area,TAS North West,,,,,1,0,insufficient history,insufficient history,insufficient history,0.4,0.9404388714733543,0.45,0.66484375,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",insufficient_history
2024Q3,2024 Q3,2024-03-31,ndia_service_area,TAS North West,0.765,,,0.007071067811865481,2,0,stable,insufficient history,insufficient history,,,,0.740625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2024Q4,2024 Q4,2024-06-30,ndia_service_area,TAS North West,0.77,,0.010000000000000063,0.010000000000000009,0,0,recovering,insufficient history,insufficient history,0.45396825396825397,0.9561128526645768,,0.81640625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2025Q1,2025 Q1,2024-09-30,ndia_service_area,TAS North West,0.77,0.77,0.004000000000000019,0.008164965809277268,0,0,stable,insufficient history,insufficient history,0.49206349206349204,0.9467084639498433,,0.740625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q2,2025 Q2,2024-12-31,ndia_service_area,TAS North West,0.77,0.768,-0.004000000000000055,0.008164965809277268,0,0,stable,insufficient history,insufficient history,0.5380952380952381,0.9122257053291536,,0.66484375,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q3,2025 Q3,2025-03-31,ndia_service_area,TAS North West,0.7649999999999999,0.765,-0.009999999999999898,0.012909944487358068,1,0,deteriorating,insufficient history,insufficient history,0.5650793650793651,0.8949843260188087,,0.57578125,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2025Q4,2025 Q4,2025-06-30,ndia_service_area,TAS North West,0.7525,0.76,-0.012999999999999982,0.01707825127659933,2,1,deteriorating,insufficient history,insufficient history,0.5936507936507937,0.9137931034482759,,0.39296875,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2026Q1,2026 Q1,2025-09-30,ndia_service_area,TAS North West,0.7375,0.75375,-0.01699999999999996,0.02217355782608341,3,2,deteriorating,insufficient history,insufficient history,0.6158730158730159,0.9059561128526645,,0.2671875,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2024Q2,2024 Q2,2023-12-31,ndia_service_area,TAS South East,,,,,1,1,insufficient history,insufficient history,insufficient history,0.3111111111111111,0.4043887147335423,0.525,0.32734375,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",insufficient_history
2024Q3,2024 Q3,2024-03-31,ndia_service_area,TAS South East,0.725,,,0.007071067811865481,2,0,stable,insufficient history,insufficient history,0.35714285714285715,0.445141065830721,,0.39296875,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2024Q4,2024 Q4,2024-06-30,ndia_service_area,TAS South East,0.7233333333333333,,-7.731507427543715e-17,0.0057735026918962545,3,1,stable,insufficient history,insufficient history,0.3746031746031746,0.4608150470219436,,0.32734375,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q1,2025 Q1,2024-09-30,ndia_service_area,TAS South East,0.72,0.72,-0.003999999999999986,0.008164965809277256,4,0,persistently low,insufficient history,insufficient history,0.4396825396825397,0.4373040752351097,,0.2671875,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q2,2025 Q2,2024-12-31,ndia_service_area,TAS South East,0.7175,0.718,-0.007000000000000062,0.00957427107756339,5,0,persistently low,insufficient history,insufficient history,0.4746031746031746,0.3871473354231975,,0.2671875,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q3,2025 Q3,2025-03-31,ndia_service_area,TAS South East,0.7124999999999999,0.7166666666666667,-0.0030000000000000113,0.005000000000000079,6,0,persistently low,insufficient history,insufficient history,0.5063492063492063,0.4153605015673981,,0.2671875,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2025Q4,2025 Q4,2025-06-30,ndia_service_area,TAS South East,0.7075,0.7142857142857143,-0.0029999999999999953,0.005000000000000023,7,1,persistently low,insufficient history,insufficient history,0.5238095238095238,0.44670846394984326,,0.20625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2026Q1,2026 Q1,2025-09-30,ndia_service_area,TAS South East,0.7024999999999999,0.7112499999999999,-0.006999999999999985,0.009574271077563428,8,2,persistently low,insufficient history,insufficient history,0.5555555555555556,0.4827586206896552,,0.16015625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2024Q2,2024 Q2,2023-12-31,ndia_service_area,TAS South West,,,,,1,1,insufficient history,insufficient history,insufficient history,0.22698412698412698,0.9106583072100314,0.5125,0.39296875,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",insufficient_history
2024Q3,2024 Q3,2024-03-31,ndia_service_area,TAS South West,0.735,,,0.007071067811865481,2,2,stable,insufficient history,insufficient history,0.24761904761904763,0.9357366771159875,,0.47890625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2024Q4,2024 Q4,2024-06-30,ndia_service_area,TAS South West,0.7433333333333333,,0.015000000000000053,0.015275252316519494,3,3,recovering,insufficient history,insufficient history,0.2746031746031746,0.957680250783699,,0.66484375,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q1,2025 Q1,2024-09-30,ndia_service_area,TAS South West,0.745,0.745,0.00800000000000007,0.01290994448735808,4,0,persistently low,insufficient history,insufficient history,0.3238095238095238,0.95141065830721,,0.57578125,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q2,2025 Q2,2024-12-31,ndia_service_area,TAS South West,0.7475,0.744,-0.0009999999999999471,0.009574271077563418,5,0,persistently low,insufficient history,insufficient history,0.3682539682539683,0.9373040752351097,,0.47890625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q3,2025 Q3,2025-03-31,ndia_service_area,TAS South West,0.7474999999999999,0.7433333333333333,-0.006999999999999976,0.009574271077563418,6,0,persistently low,insufficient history,insufficient history,0.4031746031746032,0.9310344827586207,,0.47890625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2025Q4,2025 Q4,2025-06-30,ndia_service_area,TAS South West,0.745,0.7442857142857143,9.098789343768984e-17,0.005773502691896332,7,0,persistently low,insufficient history,insufficient history,0.4222222222222222,0.945141065830721,,0.57578125,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2026Q1,2026 Q1,2025-09-30,ndia_service_area,TAS South West,0.745,0.745,0.0040000000000000565,0.005773502691896332,0,0,stable,insufficient history,insufficient history,0.4444444444444444,0.9482758620689655,,0.57578125,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2024Q2,2024 Q2,2023-12-31,ndia_service_area,Toowoomba,,,,,1,0,insufficient history,insufficient history,insufficient history,0.5365079365079365,0.6974921630094044,0.375,0.66484375,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",insufficient_history
2024Q3,2024 Q3,2024-03-31,ndia_service_area,Toowoomba,0.76,,,0.0,2,0,stable,insufficient history,insufficient history,0.5666666666666667,0.7554858934169278,,0.66484375,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2024Q4,2024 Q4,2024-06-30,ndia_service_area,Toowoomba,0.76,,-5.865565135133625e-17,0.0,3,0,stable,insufficient history,insufficient history,0.5857142857142857,0.8338557993730408,,0.66484375,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
