quarter,ndis_service_area,service_area_state_label,remoteness_category,population_2025_erp,funded_plans_count,service_area_funded_plans_per_1000_population_2025_erp,service_area_mean_plan_utilisation,support_class,service_type,service_type_group,service_category_order,service_type_payment_amount,payment_item_participant_count_sum_not_unique,suppressed_payment_item_rows,suppressed_participant_item_rows,source_item_rows,service_area_payment_amount,service_type_payment_share_of_area_total,service_type_payment_per_1000_population,service_type_rank_within_area,national_service_type_payment_amount,national_service_type_area_mean_payment_amount,national_service_type_area_median_payment_amount,national_service_type_area_mean_share,national_payment_amount_from_area_items,national_service_type_payment_share,service_type_payment_share_gap_from_national,service_type_payment_amount_gap_from_national_area_mean
2026Q1,Barkly,Barkly (NT),Very Remote Australia,7448.0,191.0,25.644468313641244,69.0,Core,Group Centre Care,Group Centre Care,4,201000.0,37.0,3.0,3.0,5.0,8040000.0,0.025,26987.110633727174,8.0,1413810000.0,16831071.42857143,10360500.0,0.02707662479146604,48558767000.0,0.029115442737662593,-0.004115442737662591,-16630071.42857143
2026Q1,Barkly,Barkly (NT),Very Remote Australia,7448.0,191.0,25.644468313641244,69.0,Core,High Needs Personal Care,High Needs Personal Care,5,449000.0,47.0,1.0,1.0,3.0,8040000.0,0.055845771144278605,60284.64017185821,5.0,2019263000.0,24038845.23809524,17762500.0,0.036542584296227816,48558767000.0,0.041583901831774274,0.014261869312504331,-23589845.23809524
2026Q1,Barkly,Barkly (NT),Very Remote Australia,7448.0,191.0,25.644468313641244,69.0,Capacity Building,Other Capacity Building,Other Capacity Building,6,334000.0,154.0,11.0,11.0,16.0,8040000.0,0.04154228855721393,44844.25349087003,6.0,2816693000.0,33532059.523809522,20043000.0,0.05072729231147045,48558767000.0,0.05800585916854108,-0.016463570611327145,-33198059.523809522
2026Q1,Barkly,Barkly (NT),Very Remote Australia,7448.0,191.0,25.644468313641244,69.0,Core,Other Core,Other Core,7,9000.0,16.0,16.0,16.0,17.0,8040000.0,0.001119402985074627,1208.3780880773363,10.0,938723000.0,11175273.80952381,8998500.0,0.017790833640609176,48558767000.0,0.01933168937341428,-0.018212286388339653,-11166273.80952381
2026Q1,Barkly,Barkly (NT),Very Remote Australia,7448.0,191.0,25.644468313641244,69.0,Core,Personal Care,Personal Care,8,2652000.0,187.0,16.0,16.0,23.0,8040000.0,0.32985074626865674,356068.7432867884,1.0,11180767000.0,133104369.04761904,107128500.0,0.22212033753107288,48558767000.0,0.23025228379460294,0.0995984624740538,-130452369.04761904
2026Q1,Barkly,Barkly (NT),Very Remote Australia,7448.0,191.0,25.644468313641244,69.0,Capacity Building,Plan Management,Plan Management,9,210000.0,193.0,1.0,1.0,3.0,8040000.0,0.026119402985074626,28195.48872180451,7.0,663494000.0,7898738.095238095,6521000.0,0.015430483548536288,48558767000.0,0.013663732441970777,0.012455670543103849,-7688738.095238095
2026Q1,Barkly,Barkly (NT),Very Remote Australia,7448.0,191.0,25.644468313641244,69.0,Core,Shared Accommodation Supports,Shared Accommodation Supports,10,0.0,0.0,32.0,32.0,32.0,8040000.0,0.0,0.0,11.0,12050918000.0,143463309.52380952,111387500.0,0.23823745125711135,48558767000.0,0.24817182858040857,-0.24817182858040857,-143463309.52380952
2026Q1,Barkly,Barkly (NT),Very Remote Australia,7448.0,191.0,25.644468313641244,69.0,Capacity Building,Support Coordination,Support Coordination,11,928000.0,191.0,2.0,2.0,5.0,8040000.0,0.1154228855721393,124597.20730397421,3.0,1220304000.0,14527428.57142857,12117500.0,0.029618970077317862,48558767000.0,0.025130456875068513,0.09029242869707078,-13599428.57142857
2026Q1,Barkly,Barkly (NT),Very Remote Australia,7448.0,191.0,25.644468313641244,69.0,Capacity Building,Therapy,Therapy,12,784000.0,253.0,10.0,10.0,16.0,8040000.0,0.09751243781094528,105263.15789473684,4.0,3225497000.0,38398773.809523806,31587500.0,0.06782394743424917,48558767000.0,0.06642460670387286,0.031087831107072417,-37614773.809523806
2026Q1,"Barossa, Light and Lower North","Barossa, Light and Lower North (SA)",Inner Regional Australia,83434.0,3458.0,41.44593331255843,68.0,Capital,Capital,Capital,1,1992000.0,345.0,135.0,135.0,146.0,131105000.0,0.015193928530567103,23875.158808159744,12.0,1228748000.0,14627952.38095238,9939000.0,0.019652729865312843,48558767000.0,0.025304349264057713,-0.01011042073349061,-12635952.38095238
2026Q1,"Barossa, Light and Lower North","Barossa, Light and Lower North (SA)",Inner Regional Australia,83434.0,3458.0,41.44593331255843,68.0,Core,Community Participation Care,Community Participation Care,2,26607000.0,4239.0,16.0,16.0,41.0,131105000.0,0.20294420502650548,318898.7702854951,2.0,10706508000.0,127458428.57142857,105392000.0,0.21692891040784115,48558767000.0,0.22048558193415413,-0.017541376907648648,-100851428.57142857
2026Q1,"Barossa, Light and Lower North","Barossa, Light and Lower North (SA)",Inner Regional Australia,83434.0,3458.0,41.44593331255843,68.0,Capacity Building,Early Childhood Supports,Early Childhood Supports,3,5839000.0,2463.0,6.0,6.0,18.0,131105000.0,0.044536821631516725,69983.45998034374,6.0,1094042000.0,13024309.523809524,8562500.0,0.02233554912449926,48558767000.0,0.022530267294472283,0.022006554337044442,-7185309.523809524
2026Q1,"Barossa, Light and Lower North","Barossa, Light and Lower North (SA)",Inner Regional Australia,83434.0,3458.0,41.44593331255843,68.0,Core,Group Centre Care,Group Centre Care,4,5219000.0,850.0,4.0,4.0,12.0,131105000.0,0.03980778765111933,62552.43665651893,7.0,1413810000.0,16831071.42857143,10360500.0,0.02707662479146604,48558767000.0,0.029115442737662593,0.010692344913456737,-11612071.42857143
2026Q1,"Barossa, Light and Lower North","Barossa, Light and Lower North (SA)",Inner Regional Australia,83434.0,3458.0,41.44593331255843,68.0,Core,High Needs Personal Care,High Needs Personal Care,5,3317000.0,514.0,27.0,27.0,35.0,131105000.0,0.025300331795126044,39755.974782462785,8.0,2019263000.0,24038845.23809524,17762500.0,0.036542584296227816,48558767000.0,0.041583901831774274,-0.01628357003664823,-20721845.23809524
2026Q1,"Barossa, Light and Lower North","Barossa, Light and Lower North (SA)",Inner Regional Australia,83434.0,3458.0,41.44593331255843,68.0,Capacity Building,Other Capacity Building,Other Capacity Building,6,8131000.0,2958.0,27.0,27.0,51.0,131105000.0,0.06201899241066321,97454.2752355155,5.0,2816693000.0,33532059.523809522,20043000.0,0.05072729231147045,48558767000.0,0.05800585916854108,0.00401313324212213,-25401059.523809522
2026Q1,"Barossa, Light and Lower North","Barossa, Light and Lower North (SA)",Inner Regional Australia,83434.0,3458.0,41.44593331255843,68.0,Core,Other Core,Other Core,7,2647000.0,2037.0,34.0,34.0,50.0,131105000.0,0.02018992410663209,31725.675384135964,11.0,938723000.0,11175273.80952381,8998500.0,0.017790833640609176,48558767000.0,0.01933168937341428,0.0008582347332178088,-8528273.80952381
2026Q1,"Barossa, Light and Lower North","Barossa, Light and Lower North (SA)",Inner Regional Australia,83434.0,3458.0,41.44593331255843,68.0,Core,Personal Care,Personal Care,8,31802000.0,4245.0,11.0,11.0,37.0,131105000.0,0.24256893329773846,381163.5544262531,1.0,11180767000.0,133104369.04761904,107128500.0,0.22212033753107288,48558767000.0,0.23025228379460294,0.012316649503135518,-101302369.04761904
2026Q1,"Barossa, Light and Lower North","Barossa, Light and Lower North (SA)",Inner Regional Australia,83434.0,3458.0,41.44593331255843,68.0,Capacity Building,Plan Management,Plan Management,9,3110000.0,3016.0,1.0,1.0,4.0,131105000.0,0.02372144464360627,37274.9718340245,9.0,663494000.0,7898738.095238095,6521000.0,0.015430483548536288,48558767000.0,0.013663732441970777,0.010057712201635493,-4788738.095238095
2026Q1,"Barossa, Light and Lower North","Barossa, Light and Lower North (SA)",Inner Regional Australia,83434.0,3458.0,41.44593331255843,68.0,Core,Shared Accommodation Supports,Shared Accommodation Supports,10,25776000.0,612.0,18.0,18.0,36.0,131105000.0,0.19660577399794057,308938.8019272719,3.0,12050918000.0,143463309.52380952,111387500.0,0.23823745125711135,48558767000.0,0.24817182858040857,-0.05156605458246799,-117687309.52380952
2026Q1,"Barossa, Light and Lower North","Barossa, Light and Lower North (SA)",Inner Regional Australia,83434.0,3458.0,41.44593331255843,68.0,Capacity Building,Support Coordination,Support Coordination,11,3060000.0,1262.0,7.0,7.0,14.0,131105000.0,0.023340070935509705,36675.695759522496,10.0,1220304000.0,14527428.57142857,12117500.0,0.029618970077317862,48558767000.0,0.025130456875068513,-0.0017903859395588077,-11467428.57142857
2026Q1,"Barossa, Light and Lower North","Barossa, Light and Lower North (SA)",Inner Regional Australia,83434.0,3458.0,41.44593331255843,68.0,Capacity Building,Therapy,Therapy,12,13605000.0,5665.0,14.0,14.0,37.0,131105000.0,0.10377178597307501,163063.01987199465,4.0,3225497000.0,38398773.809523806,31587500.0,0.06782394743424917,48558767000.0,0.06642460670387286,0.037347179269202155,-24793773.809523806
2026Q1,Barwon,Barwon (VIC),Inner Regional Australia,360843.0,13930.0,38.60404663524026,71.0,Capital,Capital,Capital,1,26814000.0,3389.0,161.0,161.0,234.0,801562000.0,0.03345218460954985,74309.3256624072,9.0,1228748000.0,14627952.38095238,9939000.0,0.019652729865312843,48558767000.0,0.025304349264057713,0.008147835345492137,12186047.61904762
2026Q1,Barwon,Barwon (VIC),Inner Regional Australia,360843.0,13930.0,38.60404663524026,71.0,Core,Community Participation Care,Community Participation Care,2,178529000.0,26768.0,18.0,18.0,56.0,801562000.0,0.2227263767493968,494755.3368085289,1.0,10706508000.0,127458428.57142857,105392000.0,0.21692891040784115,48558767000.0,0.22048558193415413,0.0022407948152426693,51070571.42857143
2026Q1,Barwon,Barwon (VIC),Inner Regional Australia,360843.0,13930.0,38.60404663524026,71.0,Capacity Building,Early Childhood Supports,Early Childhood Supports,3,19048000.0,7329.0,3.0,3.0,17.0,801562000.0,0.0237636015679386,52787.500381052145,10.0,1094042000.0,13024309.523809524,8562500.0,0.02233554912449926,48558767000.0,0.022530267294472283,0.0012333342734663182,6023690.476190476
2026Q1,Barwon,Barwon (VIC),Inner Regional Australia,360843.0,13930.0,38.60404663524026,71.0,Core,Group Centre Care,Group Centre Care,4,35920000.0,6191.0,9.0,9.0,20.0,801562000.0,0.04481250358674688,99544.67732504163,7.0,1413810000.0,16831071.42857143,10360500.0,0.02707662479146604,48558767000.0,0.029115442737662593,0.015697060849084284,19088928.57142857
2026Q1,Barwon,Barwon (VIC),Inner Regional Australia,360843.0,13930.0,38.60404663524026,71.0,Core,High Needs Personal Care,High Needs Personal Care,5,41304000.0,3391.0,17.0,17.0,50.0,801562000.0,0.05152938886823477,114465.29377042093,6.0,2019263000.0,24038845.23809524,17762500.0,0.036542584296227816,48558767000.0,0.041583901831774274,0.009945487036460497,17265154.76190476
2026Q1,Barwon,Barwon (VIC),Inner Regional Australia,360843.0,13930.0,38.60404663524026,71.0,Capacity Building,Other Capacity Building,Other Capacity Building,6,45254000.0,16519.0,40.0,40.0,73.0,801562000.0,0.056457267185819685,125411.88273016243,5.0,2816693000.0,33532059.523809522,20043000.0,0.05072729231147045,48558767000.0,0.05800585916854108,-0.0015485919827213923,11721940.476190478
2026Q1,Barwon,Barwon (VIC),Inner Regional Australia,360843.0,13930.0,38.60404663524026,71.0,Core,Other Core,Other Core,7,16804000.0,11075.0,29.0,29.0,58.0,801562000.0,0.020964067657897954,46568.72933658129,11.0,938723000.0,11175273.80952381,8998500.0,0.017790833640609176,48558767000.0,0.01933168937341428,0.001632378284483673,5628726.19047619
2026Q1,Barwon,Barwon (VIC),Inner Regional Australia,360843.0,13930.0,38.60404663524026,71.0,Core,Personal Care,Personal Care,8,158753000.0,21086.0,14.0,14.0,47.0,801562000.0,0.19805454849406534,439950.3385128713,3.0,11180767000.0,133104369.04761904,107128500.0,0.22212033753107288,48558767000.0,0.23025228379460294,-0.0321977353005376,25648630.952380955
2026Q1,Barwon,Barwon (VIC),Inner Regional Australia,360843.0,13930.0,38.60404663524026,71.0,Capacity Building,Plan Management,Plan Management,9,13642000.0,12948.0,1.0,1.0,4.0,801562000.0,0.017019269875567955,37805.91559209961,12.0,663494000.0,7898738.095238095,6521000.0,0.015430483548536288,48558767000.0,0.013663732441970777,0.0033555374335971777,5743261.904761905
2026Q1,Barwon,Barwon (VIC),Inner Regional Australia,360843.0,13930.0,38.60404663524026,71.0,Core,Shared Accommodation Supports,Shared Accommodation Supports,10,172533000.0,3683.0,4.0,4.0,39.0,801562000.0,0.215245982219716,478138.69189647574,2.0,12050918000.0,143463309.52380952,111387500.0,0.23823745125711135,48558767000.0,0.24817182858040857,-0.03292584636069257,29069690.476190478
2026Q1,Barwon,Barwon (VIC),Inner Regional Australia,360843.0,13930.0,38.60404663524026,71.0,Capacity Building,Support Coordination,Support Coordination,11,27455000.0,7952.0,4.0,4.0,15.0,801562000.0,0.03425187321754275,76085.72149106397,8.0,1220304000.0,14527428.57142857,12117500.0,0.029618970077317862,48558767000.0,0.025130456875068513,0.009121416342474237,12927571.42857143
2026Q1,Barwon,Barwon (VIC),Inner Regional Australia,360843.0,13930.0,38.60404663524026,71.0,Capacity Building,Therapy,Therapy,12,65506000.0,23529.0,8.0,8.0,42.0,801562000.0,0.0817229359675234,181536.01427767755,4.0,3225497000.0,38398773.809523806,31587500.0,0.06782394743424917,48558767000.0,0.06642460670387286,0.015298329263650545,27107226.190476194
2026Q1,Bayside Peninsula,Bayside Peninsula (VIC),Major Cities of Australia,985059.0,25181.0,25.562935824148607,73.0,Capital,Capital,Capital,1,41230000.0,5533.0,167.0,167.0,251.0,1533008000.0,0.026894836817550855,41855.36094792292,9.0,1228748000.0,14627952.38095238,9939000.0,0.019652729865312843,48558767000.0,0.025304349264057713,0.0015904875534931417,26602047.61904762
2026Q1,Bayside Peninsula,Bayside Peninsula (VIC),Major Cities of Australia,985059.0,25181.0,25.562935824148607,73.0,Core,Community Participation Care,Community Participation Care,2,363873000.0,44723.0,17.0,17.0,57.0,1533008000.0,0.23735883961466606,369392.08717447385,2.0,10706508000.0,127458428.57142857,105392000.0,0.21692891040784115,48558767000.0,0.22048558193415413,0.016873257680511927,236414571.42857143
2026Q1,Bayside Peninsula,Bayside Peninsula (VIC),Major Cities of Australia,985059.0,25181.0,25.562935824148607,73.0,Capacity Building,Early Childhood Supports,Early Childhood Supports,3,23872000.0,9215.0,2.0,2.0,18.0,1533008000.0,0.015571999624268106,24234.081410352068,11.0,1094042000.0,13024309.523809524,8562500.0,0.02233554912449926,48558767000.0,0.022530267294472283,-0.0069582676702041775,10847690.476190476
2026Q1,Bayside Peninsula,Bayside Peninsula (VIC),Major Cities of Australia,985059.0,25181.0,25.562935824148607,73.0,Core,Group Centre Care,Group Centre Care,4,51662000.0,5835.0,22.0,22.0,34.0,1533008000.0,0.03369975890536775,52445.58955351913,7.0,1413810000.0,16831071.42857143,10360500.0,0.02707662479146604,48558767000.0,0.029115442737662593,0.004584316167705157,34830928.57142857
2026Q1,Bayside Peninsula,Bayside Peninsula (VIC),Major Cities of Australia,985059.0,25181.0,25.562935824148607,73.0,Core,High Needs Personal Care,High Needs Personal Care,5,73073000.0,6479.0,24.0,24.0,55.0,1533008000.0,0.047666417918236566,74181.34345252416,6.0,2019263000.0,24038845.23809524,17762500.0,0.036542584296227816,48558767000.0,0.041583901831774274,0.006082516086462292,49034154.76190476
2026Q1,Bayside Peninsula,Bayside Peninsula (VIC),Major Cities of Australia,985059.0,25181.0,25.562935824148607,73.0,Capacity Building,Other Capacity Building,Other Capacity Building,6,120448000.0,26044.0,35.0,35.0,80.0,1533008000.0,0.0785697139219104,122274.90942166916,4.0,2816693000.0,33532059.523809522,20043000.0,0.05072729231147045,48558767000.0,0.05800585916854108,0.020563854753369318,86915940.47619048
2026Q1,Bayside Peninsula,Bayside Peninsula (VIC),Major Cities of Australia,985059.0,25181.0,25.562935824148607,73.0,Core,Other Core,Other Core,7,33246000.0,22256.0,31.0,31.0,65.0,1533008000.0,0.021686775281016146,33750.26267462152,10.0,938723000.0,11175273.80952381,8998500.0,0.017790833640609176,48558767000.0,0.01933168937341428,0.002355085907601865,22070726.19047619
2026Q1,Bayside Peninsula,Bayside Peninsula (VIC),Major Cities of Australia,985059.0,25181.0,25.562935824148607,73.0,Core,Personal Care,Personal Care,8,370377000.0,40181.0,13.0,13.0,49.0,1533008000.0,0.24160147892248443,375994.73737106106,1.0,11180767000.0,133104369.04761904,107128500.0,0.22212033753107288,48558767000.0,0.23025228379460294,0.01134919512788149,237272630.95238096
2026Q1,Bayside Peninsula,Bayside Peninsula (VIC),Major Cities of Australia,985059.0,25181.0,25.562935824148607,73.0,Capacity Building,Plan Management,Plan Management,9,19471000.0,18555.0,1.0,1.0,4.0,1533008000.0,0.012701173118470353,19766.328717366167,12.0,663494000.0,7898738.095238095,6521000.0,0.015430483548536288,48558767000.0,0.013663732441970777,-0.0009625593235004243,11572261.904761905
2026Q1,Bayside Peninsula,Bayside Peninsula (VIC),Major Cities of Australia,985059.0,25181.0,25.562935824148607,73.0,Core,Shared Accommodation Supports,Shared Accommodation Supports,10,291974000.0,7149.0,3.0,3.0,40.0,1533008000.0,0.19045823635623557,296402.550507127,3.0,12050918000.0,143463309.52380952,111387500.0,0.23823745125711135,48558767000.0,0.24817182858040857,-0.057713592224172994,148510690.47619048
2026Q1,Bayside Peninsula,Bayside Peninsula (VIC),Major Cities of Australia,985059.0,25181.0,25.562935824148607,73.0,Capacity Building,Support Coordination,Support Coordination,11,45074000.0,12914.0,1.0,1.0,16.0,1533008000.0,0.029402325362946572,45757.6652769022,8.0,1220304000.0,14527428.57142857,12117500.0,0.029618970077317862,48558767000.0,0.025130456875068513,0.004271868487878059,30546571.42857143
2026Q1,Bayside Peninsula,Bayside Peninsula (VIC),Major Cities of Australia,985059.0,25181.0,25.562935824148607,73.0,Capacity Building,Therapy,Therapy,12,98708000.0,36950.0,7.0,7.0,45.0,1533008000.0,0.06438844415684719,100205.16537588104,5.0,3225497000.0,38398773.809523806,31587500.0,0.06782394743424917,48558767000.0,0.06642460670387286,-0.002036162547025669,60309226.190476194
2026Q1,Beenleigh,Beenleigh (QLD),Major Cities of Australia,576346.0,19990.0,34.684026609016115,74.0,Capital,Capital,Capital,1,41149000.0,4915.0,156.0,156.0,249.0,1250993000.0,0.03289306974539426,71396.34872108074,7.0,1228748000.0,14627952.38095238,9939000.0,0.019652729865312843,48558767000.0,0.025304349264057713,0.007588720481336544,26521047.61904762
2026Q1,Beenleigh,Beenleigh (QLD),Major Cities of Australia,576346.0,19990.0,34.684026609016115,74.0,Core,Community Participation Care,Community Participation Care,2,272474000.0,28900.0,16.0,16.0,50.0,1250993000.0,0.21780617477475894,472761.15389019786,3.0,10706508000.0,127458428.57142857,105392000.0,0.21692891040784115,48558767000.0,0.22048558193415413,-0.0026794071593951863,145015571.42857143
2026Q1,Beenleigh,Beenleigh (QLD),Major Cities of Australia,576346.0,19990.0,34.684026609016115,74.0,Capacity Building,Early Childhood Supports,Early Childhood Supports,3,30557000.0,12018.0,1.0,1.0,17.0,1250993000.0,0.024426195830032624,53018.49930423739,8.0,1094042000.0,13024309.523809524,8562500.0,0.02233554912449926,48558767000.0,0.022530267294472283,0.0018959285355603407,17532690.476190478
2026Q1,Beenleigh,Beenleigh (QLD),Major Cities of Australia,576346.0,19990.0,34.684026609016115,74.0,Core,Group Centre Care,Group Centre Care,4,24007000.0,3230.0,15.0,15.0,25.0,1250993000.0,0.019190355181843543,41653.798239252115,10.0,1413810000.0,16831071.42857143,10360500.0,0.02707662479146604,48558767000.0,0.029115442737662593,-0.00992508755581905,7175928.571428571
2026Q1,Beenleigh,Beenleigh (QLD),Major Cities of Australia,576346.0,19990.0,34.684026609016115,74.0,Core,High Needs Personal Care,High Needs Personal Care,5,55780000.0,4965.0,29.0,29.0,50.0,1250993000.0,0.04458857883297508,96782.14128318754,6.0,2019263000.0,24038845.23809524,17762500.0,0.036542584296227816,48558767000.0,0.041583901831774274,0.0030046770012008076,31741154.76190476
2026Q1,Beenleigh,Beenleigh (QLD),Major Cities of Australia,576346.0,19990.0,34.684026609016115,74.0,Capacity Building,Other Capacity Building,Other Capacity Building,6,67790000.0,18622.0,37.0,37.0,75.0,1250993000.0,0.05418895229629582,117620.31835043532,5.0,2816693000.0,33532059.523809522,20043000.0,0.05072729231147045,48558767000.0,0.05800585916854108,-0.003816906872245257,34257940.47619048
2026Q1,Beenleigh,Beenleigh (QLD),Major Cities of Australia,576346.0,19990.0,34.684026609016115,74.0,Core,Other Core,Other Core,7,22961000.0,14724.0,27.0,27.0,66.0,1250993000.0,0.018354219408102203,39838.91620658424,11.0,938723000.0,11175273.80952381,8998500.0,0.017790833640609176,48558767000.0,0.01933168937341428,-0.0009774699653120784,11785726.19047619
2026Q1,Beenleigh,Beenleigh (QLD),Major Cities of Australia,576346.0,19990.0,34.684026609016115,74.0,Core,Personal Care,Personal Care,8,299964000.0,28278.0,11.0,11.0,46.0,1250993000.0,0.23978071819746394,520458.1969858384,2.0,11180767000.0,133104369.04761904,107128500.0,0.22212033753107288,48558767000.0,0.23025228379460294,0.009528434402860997,166859630.95238096
2026Q1,Beenleigh,Beenleigh (QLD),Major Cities of Australia,576346.0,19990.0,34.684026609016115,74.0,Capacity Building,Plan Management,Plan Management,9,17901000.0,17499.0,1.0,1.0,4.0,1250993000.0,0.014309432586753084,31059.46775027501,12.0,663494000.0,7898738.095238095,6521000.0,0.015430483548536288,48558767000.0,0.013663732441970777,0.0006457001447823067,10002261.904761905
2026Q1,Beenleigh,Beenleigh (QLD),Major Cities of Australia,576346.0,19990.0,34.684026609016115,74.0,Core,Shared Accommodation Supports,Shared Accommodation Supports,10,307232000.0,5908.0,6.0,6.0,41.0,1250993000.0,0.24559050290449266,533068.6774958097,1.0,12050918000.0,143463309.52380952,111387500.0,0.23823745125711135,48558767000.0,0.24817182858040857,-0.002581325675915902,163768690.47619048
2026Q1,Beenleigh,Beenleigh (QLD),Major Cities of Australia,576346.0,19990.0,34.684026609016115,74.0,Capacity Building,Support Coordination,Support Coordination,11,28927000.0,9571.0,4.0,4.0,17.0,1250993000.0,0.023123230905368775,50190.33705447769,9.0,1220304000.0,14527428.57142857,12117500.0,0.029618970077317862,48558767000.0,0.025130456875068513,-0.0020072259696997385,14399571.42857143
2026Q1,Beenleigh,Beenleigh (QLD),Major Cities of Australia,576346.0,19990.0,34.684026609016115,74.0,Capacity Building,Therapy,Therapy,12,82251000.0,31222.0,7.0,7.0,45.0,1250993000.0,0.06574856933651907,142711.14920551196,4.0,3225497000.0,38398773.809523806,31587500.0,0.06782394743424917,48558767000.0,0.06642460670387286,-0.0006760373673537906,43852226.190476194
2026Q1,Brimbank Melton,Brimbank Melton (VIC),Major Cities of Australia,429748.0,14435.0,33.58945242328062,76.0,Capital,Capital,Capital,1,18895000.0,2347.0,159.0,159.0,214.0,843777000.0,0.022393357486634503,43967.62753986057,10.0,1228748000.0,14627952.38095238,9939000.0,0.019652729865312843,48558767000.0,0.025304349264057713,-0.002910991777423211,4267047.619047619
2026Q1,Brimbank Melton,Brimbank Melton (VIC),Major Cities of Australia,429748.0,14435.0,33.58945242328062,76.0,Core,Community Participation Care,Community Participation Care,2,181384000.0,21629.0,15.0,15.0,50.0,843777000.0,0.21496675069360743,422070.60882191424,2.0,10706508000.0,127458428.57142857,105392000.0,0.21692891040784115,48558767000.0,0.22048558193415413,-0.0055188312405466955,53925571.42857143
2026Q1,Brimbank Melton,Brimbank Melton (VIC),Major Cities of Australia,429748.0,14435.0,33.58945242328062,76.0,Capacity Building,Early Childhood Supports,Early Childhood Supports,3,30486000.0,10194.0,2.0,2.0,18.0,843777000.0,0.036130399382775305,70939.24811750143,7.0,1094042000.0,13024309.523809524,8562500.0,0.02233554912449926,48558767000.0,0.022530267294472283,0.013600132088303022,17461690.476190478
2026Q1,Brimbank Melton,Brimbank Melton (VIC),Major Cities of Australia,429748.0,14435.0,33.58945242328062,76.0,Core,Group Centre Care,Group Centre Care,4,22656000.0,2532.0,10.0,10.0,21.0,843777000.0,0.026850696333272892,52719.26803615142,9.0,1413810000.0,16831071.42857143,10360500.0,0.02707662479146604,48558767000.0,0.029115442737662593,-0.0022647464043897003,5824928.571428571
2026Q1,Brimbank Melton,Brimbank Melton (VIC),Major Cities of Australia,429748.0,14435.0,33.58945242328062,76.0,Core,High Needs Personal Care,High Needs Personal Care,5,46204000.0,3477.0,26.0,26.0,49.0,843777000.0,0.054758544022887566,107514.17109561883,6.0,2019263000.0,24038845.23809524,17762500.0,0.036542584296227816,48558767000.0,0.041583901831774274,0.013174642191113292,22165154.76190476
2026Q1,Brimbank Melton,Brimbank Melton (VIC),Major Cities of Australia,429748.0,14435.0,33.58945242328062,76.0,Capacity Building,Other Capacity Building,Other Capacity Building,6,57813000.0,15378.0,40.0,40.0,76.0,843777000.0,0.06851691856971688,134527.67668494093,5.0,2816693000.0,33532059.523809522,20043000.0,0.05072729231147045,48558767000.0,0.05800585916854108,0.010511059401175804,24280940.476190478
2026Q1,Brimbank Melton,Brimbank Melton (VIC),Major Cities of Australia,429748.0,14435.0,33.58945242328062,76.0,Core,Other Core,Other Core,7,14979000.0,10272.0,31.0,31.0,63.0,843777000.0,0.017752320814622823,34855.31055409216,11.0,938723000.0,11175273.80952381,8998500.0,0.017790833640609176,48558767000.0,0.01933168937341428,-0.0015793685587914587,3803726.1904761903
2026Q1,Brimbank Melton,Brimbank Melton (VIC),Major Cities of Australia,429748.0,14435.0,33.58945242328062,76.0,Core,Personal Care,Personal Care,8,205824000.0,19829.0,19.0,19.0,50.0,843777000.0,0.24393174973956389,478941.14690469764,1.0,11180767000.0,133104369.04761904,107128500.0,0.22212033753107288,48558767000.0,0.23025228379460294,0.013679465944960945,72719630.95238096
2026Q1,Brimbank Melton,Brimbank Melton (VIC),Major Cities of Australia,429748.0,14435.0,33.58945242328062,76.0,Capacity Building,Plan Management,Plan Management,9,13028000.0,12803.0,0.0,0.0,3.0,843777000.0,0.015440098509440291,30315.440676861792,12.0,663494000.0,7898738.095238095,6521000.0,0.015430483548536288,48558767000.0,0.013663732441970777,0.001776366067469514,5129261.904761905
2026Q1,Brimbank Melton,Brimbank Melton (VIC),Major Cities of Australia,429748.0,14435.0,33.58945242328062,76.0,Core,Shared Accommodation Supports,Shared Accommodation Supports,10,165177000.0,3282.0,8.0,8.0,39.0,843777000.0,0.19575906904312396,384357.80969312246,3.0,12050918000.0,143463309.52380952,111387500.0,0.23823745125711135,48558767000.0,0.24817182858040857,-0.05241275953728461,21713690.476190478
2026Q1,Brimbank Melton,Brimbank Melton (VIC),Major Cities of Australia,429748.0,14435.0,33.58945242328062,76.0,Capacity Building,Support Coordination,Support Coordination,11,24914000.0,6943.0,2.0,2.0,16.0,843777000.0,0.029526758847420585,57973.510057056694,8.0,1220304000.0,14527428.57142857,12117500.0,0.029618970077317862,48558767000.0,0.025130456875068513,0.004396301972352072,10386571.42857143
2026Q1,Brimbank Melton,Brimbank Melton (VIC),Major Cities of Australia,429748.0,14435.0,33.58945242328062,76.0,Capacity Building,Therapy,Therapy,12,62417000.0,22483.0,7.0,7.0,43.0,843777000.0,0.07397333655693389,145240.931894971,4.0,3225497000.0,38398773.809523806,31587500.0,0.06782394743424917,48558767000.0,0.06642460670387286,0.007548729853061029,24018226.190476194
2026Q1,Brisbane,Brisbane (QLD),Major Cities of Australia,1375301.0,30156.0,21.926836379817946,73.0,Capital,Capital,Capital,1,60769000.0,7815.0,158.0,158.0,271.0,1955428000.0,0.031077083891608383,44185.963654501815,7.0,1228748000.0,14627952.38095238,9939000.0,0.019652729865312843,48558767000.0,0.025304349264057713,0.005772734627550669,46141047.61904762
